,TCGA-06-0238-01A,TCGA-06-0171-02A,TCGA-28-5218-01A,TCGA-06-0130-01A,TCGA-06-2557-01A,TCGA-27-2526-01A,TCGA-06-0152-02A,TCGA-06-0139-01A,TCGA-06-0190-01A,TCGA-02-2486-01A,TCGA-12-0616-01A,TCGA-12-0619-01A,TCGA-06-0190-02A,TCGA-12-3650-01A,TCGA-32-2632-01A,TCGA-02-2485-01A,TCGA-41-4097-01A,TCGA-02-0055-01A,TCGA-06-5410-01A,TCGA-32-2615-01A,TCGA-16-0846-01A,TCGA-06-0158-01A,TCGA-27-1832-01A,TCGA-06-0210-02A,TCGA-28-2513-01A,TCGA-06-0184-01A,TCGA-06-0686-01A,TCGA-28-5215-01A,TCGA-06-0138-01A,TCGA-41-3915-01A,TCGA-06-0749-01A,TCGA-27-1830-01A,TCGA-28-1753-01A,TCGA-14-0736-02A,TCGA-06-0645-01A,TCGA-28-5213-01A,TCGA-06-2559-01A,TCGA-26-5132-01A,TCGA-27-1834-01A,TCGA-06-0644-01A,TCGA-28-2509-01A,TCGA-06-0156-01A,TCGA-12-5295-01A,TCGA-19-0957-02A,TCGA-28-5216-01A,TCGA-06-0168-01A,TCGA-14-1825-01A,TCGA-19-1787-01B,TCGA-41-2571-01A,TCGA-32-1982-01A,TCGA-26-5136-01B,TCGA-06-0649-01B,TCGA-06-5412-01A,TCGA-14-0817-01A,TCGA-06-5413-01A,TCGA-06-0750-01A,TCGA-06-0141-01A,TCGA-32-1980-01A,TCGA-28-1747-01C,TCGA-14-1829-01A,TCGA-06-2561-01A,TCGA-06-5859-01A,TCGA-32-1970-01A,TCGA-06-0132-01A,TCGA-06-0745-01A,TCGA-19-5960-01A,TCGA-06-0646-01A,TCGA-12-3652-01A,TCGA-32-2638-01A,TCGA-14-0789-01A,TCGA-06-5416-01A,TCGA-32-2616-01A,TCGA-16-1045-01B,TCGA-14-0871-01A,TCGA-12-1597-01B,TCGA-32-2634-01A,TCGA-06-0211-02A,TCGA-28-5204-01A,TCGA-02-2483-01A,TCGA-19-2624-01A,TCGA-12-3653-01A,TCGA-02-0047-01A,TCGA-19-2625-01A,TCGA-19-4065-01A,TCGA-06-1804-01A,TCGA-26-5135-01A,TCGA-76-4927-01A,TCGA-06-5856-01A,TCGA-27-2519-01A,TCGA-06-2564-01A,TCGA-19-2629-01A,TCGA-14-0781-01B,TCGA-28-2514-01A,TCGA-06-0129-01A,TCGA-06-0743-01A,TCGA-26-5133-01A,TCGA-06-0744-01A,TCGA-06-5414-01A,TCGA-06-0210-01A,TCGA-12-0821-01A,TCGA-19-1390-01A,TCGA-06-5411-01A,TCGA-27-1831-01A,TCGA-32-4213-01A,TCGA-28-2499-01A,TCGA-06-0125-02A,TCGA-15-1444-01A,TCGA-32-5222-01A,TCGA-15-0742-01A,TCGA-26-5134-01A,TCGA-12-5299-01A,TCGA-12-0618-01A,TCGA-76-4931-01A,TCGA-06-2565-01A,TCGA-06-0157-01A,TCGA-06-2567-01A,TCGA-06-5418-01A,TCGA-06-2563-01A,TCGA-14-2554-01A,TCGA-27-2523-01A,TCGA-06-2562-01A,TCGA-14-0787-01A,TCGA-06-0211-01A,TCGA-27-2524-01A,TCGA-06-0747-01A,TCGA-14-1402-02A,TCGA-41-2572-01A,TCGA-28-5207-01A,TCGA-08-0386-01A,TCGA-06-0174-01A,TCGA-06-0878-01A,TCGA-76-4928-01B,TCGA-28-2510-01A,TCGA-19-1389-02A,TCGA-19-4065-02A,TCGA-06-0125-01A,TCGA-06-0178-01A,TCGA-14-1034-01A,TCGA-06-0187-01A,TCGA-19-2620-01A,TCGA-06-5858-01A,TCGA-06-0882-01A,TCGA-19-2619-01A,TCGA-41-5651-01A,TCGA-28-5208-01A,TCGA-28-5220-01A,TCGA-76-4929-01A,TCGA-28-5209-01A,TCGA-06-5417-01A,TCGA-27-2528-01A,TCGA-06-2558-01A,TCGA-14-1823-01A,TCGA-26-5139-01A,TCGA-27-1837-01A,TCGA-06-0219-01A,TCGA-76-4932-01A,TCGA-06-0211-01B,TCGA-26-1442-01A,TCGA-06-0221-02A,TCGA-06-5408-01A,TCGA-27-2521-01A,TCGA-76-4926-01B,TCGA-06-2570-01A,TCGA-27-1835-01A,TCGA-76-4925-01A,TCGA-14-0790-01B,TCGA-14-1034-02B,TCGA-06-2569-01A
NCKAP1L,10.9608849032505,13.6781834345922,11.6955791480552,12.4140917683278,12.2555543494007,10.2450219568105,11.6007402496939,13.0435957440535,11.4086881389759,12.1111214040814,10.4666305524255,11.5860346547986,12.0338796347451,10.3071566351016,11.782514219649,9.57253861385845,11.3532075105343,11.427346941391,13.2190184595692,10.9479070950578,11.0264336278495,11.3527812856018,11.217736083426,12.5396363634527,12.0930743656733,12.031468761472,10.4296952722994,11.3359803328512,10.9078281807374,11.2705197231666,11.2892518676159,10.9338077929977,11.8439412024553,11.2142054997847,12.5849422973822,12.0251040603702,10.2841269938121,10.1652880605381,11.7219432227772,11.5848529148914,10.7744848041156,11.0347339277383,11.3176380947024,11.1037758329203,10.4791703575463,11.7688419124095,10.057980957192,11.3327807578111,10.1089248959313,11.2222724136987,11.1687557880909,11.7241968632694,12.1409295325631,11.6099214085855,10.9916149557152,10.6425666200757,11.8131934281365,11.6944041372306,11.8741144102932,10.5660789129092,11.5323750787625,11.0346325649772,10.2982121489882,12.4595409216184,10.5045375419317,9.72308088123048,11.5845836161755,8.77479487886209,11.4037447999727,12.0358786611684,8.71585128347917,10.7266203426063,12.4286780431634,8.92151183016412,10.5999811621825,9.77253764165013,11.4011206126553,10.4549346262956,10.7520842515547,8.9209812283799,10.1822071871001,11.6229537631137,9.89128437409605,11.6747258652833,10.3754145658251,10.8816553846077,11.5274803862165,10.7962034207191,11.7242910878496,11.3957284447228,11.6261797967371,11.0090642432761,10.0090465953924,11.9615460525805,10.2467738150968,9.62428582500409,9.9884787784976,11.401227664773,11.2637153632541,9.55060231798391,9.99699666050267,10.8585555214784,10.6670522672867,11.5118009228515,10.2588577171919,10.7824018260774,11.8236292202356,11.1588901414474,9.43612732230018,10.3934889692195,10.8890010214759,9.4381022044274,9.84382741783449,10.4356278017084,10.8428887089358,11.6149741498934,11.1280297255994,10.3434069658305,10.8953652228254,10.2139854409924,10.8758469963926,10.6520080185299,11.380537032062,10.8536841482435,9.61609443067938,9.93786674901295,10.2125531731623,10.5705943352722,9.64649627520823,10.3325981891564,11.1920072578661,10.9397619289064,10.4499910617239,11.9008592160484,10.7086635220766,9.88142343740743,10.9761204495798,11.3350126343356,11.1682176007198,10.3269703522603,11.463524539376,11.7466892289711,9.54320266894269,9.38110084443203,11.0675741922909,10.9352185569514,10.2830409999347,9.91724145150344,9.78064049457426,9.18617579840866,10.7660697307899,11.6535017742024,10.8439950296423,11.3527751998677,10.4917571277688,10.2226847580305,10.6862973571924,10.6852586356179,10.0627030966113,9.96394366223923,9.46674062026926,10.1527861638722,11.5335508421735,8.58910786439635,9.73512292061112,8.54638907260427,9.02338949322541,8.10257161036391
SYK,10.6479662804379,12.9904392802284,11.0785621084138,11.8878684532952,11.5200614440462,9.5887765031735,10.6202672073324,12.5072992061225,10.858412443084,11.0424959478154,9.56809233586513,10.9383901586472,11.54453989297,9.75243475376864,11.2871994601221,9.00973329699435,11.0443527006374,10.9668630668926,12.833566431309,10.5373001102726,10.0784713659938,10.5547923859956,10.5380501795424,12.1406604916639,11.1705262702573,11.4809939157241,9.83353892641081,10.8284500964908,10.6638515502435,10.7591212854702,10.8280451865376,10.5210698163898,11.1485470395503,10.9855028930828,11.7768186964387,11.3106001840326,9.81629982274574,9.40162445994011,10.9372081422968,11.1018444862989,10.2431666302317,10.5762790465112,10.4609521388042,10.9011338348415,10.2648635760107,10.80301774099,9.52371627820767,10.0999917188932,9.76336609675947,10.9103234072371,10.2524817564697,11.3556080089687,11.6087254709258,11.0669939103613,10.5467136973988,10.1949112345962,11.4225000054656,11.347304456426,11.0114815007049,10.4658859460152,11.009981319172,10.4663939138758,9.68742918506954,11.8905828530042,10.0105893586582,9.07422298493368,10.7647635282366,8.47738705513785,10.6703379942991,11.6690453719187,9.3209739442511,10.1516897751088,11.6320267566291,8.28086409030224,10.3079051294539,9.4037359102789,10.7294219428854,9.80146562294493,10.2921063455275,8.14885098748359,9.34425804253604,10.9605398077929,9.56864570889674,11.077267085843,9.89026678357734,10.4189909515367,10.7584464027496,10.3096686955361,11.0275459529997,10.7913557555468,10.6642249783294,10.9008457640623,9.65471113076981,10.8481466795522,9.75280484813072,10.420814118145,9.49300451914345,10.4045436839733,11.141781573445,9.14556239763203,9.70306344120287,10.0275395936664,10.4458100553903,10.8023203226273,9.96932429403767,10.4530461278275,11.2113523764806,10.8198494240614,9.08482411524851,9.7911991309423,10.2326158960381,9.16063182738102,9.3912621660647,9.73454490391327,10.3636441271141,10.8339169271933,10.5598508774304,9.57098027806123,10.5332555424033,9.438276343664,10.3740821457216,10.3698734828434,10.6074777491278,10.4074484152291,9.18544041375713,9.76833753905522,9.43184599552095,10.3217715979191,9.27774901613372,9.56379755135022,10.6432074512546,10.5858631949554,10.1270253657201,11.2780000731136,10.2146495246686,9.48022410459094,10.5724528373786,10.994492582581,10.4955941764472,10.0697438472634,10.7896134474242,11.4411224863432,8.8932075937776,9.53343319840728,10.4614182704183,10.5500626720377,10.5027758909849,9.47144823900893,9.25236650715654,8.73344419564945,10.3154059499108,11.2932738525687,10.0868766823256,10.5184836173526,10.3358120159928,10.0611685482629,9.95111771610357,10.2640567187171,9.30486590208057,9.65614614674992,9.09177396456816,9.76891787245475,11.0252537117171,8.19583862960087,9.0903600722085,8.37000472071792,8.67061196969285,7.69567117849937
PTPRC,10.6178936781388,13.4927810487398,11.2611119426171,12.3350408673106,11.7423222833542,9.85240093814877,11.5671292482895,12.7740304194335,11.0630886119509,11.5942908869745,9.73686428023702,11.2467377316635,11.7917505723774,9.68477188164901,11.4310340766461,9.35395342891183,10.8989862323664,11.5814128165411,12.9238401937165,10.764576412499,10.0470992271295,11.0128269820319,10.693118067231,11.5633654503286,11.5423399638569,11.4504731610333,9.59903657923881,10.8858787836814,10.5657128477029,11.0370058784249,10.2847075119564,10.1447503416361,10.7624746522485,11.1719892938273,11.6687230966504,11.9961646875627,10.1096208117197,9.35506692859244,11.2776243963541,10.9812679378296,10.5221333889486,10.9709048488415,11.0835885193406,9.99732930659057,9.88133370519559,10.4015276873124,9.5179784792203,10.4725338993955,8.4403268849323,10.8853799613579,10.7420155292422,11.0939188066693,11.7919235733968,11.0343558213606,11.1968747151929,9.96194897643802,11.5808681225692,11.1192994222101,10.9161068458519,11.0540521888193,11.5717967842178,11.1086104792431,9.57702358388962,11.4360793701431,9.57526569426622,9.1186782680063,11.4055951937024,8.25982114004265,10.6666679600629,11.3766022396507,8.5622597024257,9.97019360415094,11.656061346267,8.92151183016412,9.46028121432196,9.26008778621783,11.1123127155174,10.1633528172955,9.77633249537278,7.85708448328913,10.3042582969729,11.1599932246327,8.22389480274593,11.7067437317918,10.4297499689495,9.63451401423865,10.0792396487308,10.4927768454832,10.8408587338864,10.8659753101967,10.6504805445891,10.4122901003447,9.70373524830001,11.460191315458,9.80232758564534,8.70789102792508,9.13315380758749,11.2754533579852,11.2514329730934,8.68768658795522,9.48121460277707,10.4761946849379,10.3397404589791,10.7941500165631,9.9447586047125,10.6691903562091,11.3947398083007,11.5148315748572,8.57188911110578,9.77990836226916,9.94186936089651,9.05966339965365,9.28071270650524,10.1801391817894,10.6411873082421,10.8836965039069,10.8327874098401,10.2445595159319,10.4528468551472,9.08155338180483,10.5573870029529,10.2256479750028,10.906095428531,9.64183221880669,9.41432647204607,10.1736878391203,9.35335648615608,10.5470680823233,9.39122538157531,9.6705733658518,10.9770629628388,10.0458151864107,9.89973082327677,11.1246522287834,9.83012674060661,9.70937396849975,9.71943229626971,11.0052832190495,10.6122446134267,9.49324129372587,10.919908284935,11.3317417337188,9.04692757042985,8.72132119128719,10.4835275203334,10.8300023022608,9.40219000094486,9.64065104564694,9.35764141325163,8.60558206495136,10.545698736902,11.3093972612304,10.3593969239854,10.1277043398865,10.074333286131,9.61891314167966,10.2373170675139,9.81071796774879,9.48439939216259,9.50323048136863,8.44355005099293,9.46929860984166,10.8275819554357,8.20772653478534,8.89364425098653,8.48151833502239,8.91520924485569,7.44716265247841
PTPN6,10.4937474228056,12.3555806209829,10.5899867036214,11.6625982382936,11.085439302425,10.3277860108332,10.7342087415502,12.2802308905248,10.8708208538563,11.4485257092024,9.83076770571092,10.8240675964507,11.1139035114807,10.0542114133528,11.2030005476483,9.551295171771,10.3752503586093,11.3897409563313,12.2720989470953,10.2293139058193,10.8879012804925,10.6109119503827,10.9219241580094,11.3783993199498,10.628443951257,11.6703825801546,10.2118980615938,10.2245537666552,10.4841035104593,10.4008332446493,11.5216352980444,10.254130830125,10.9211294886037,10.7102811801509,11.5824240245271,11.3708127303591,9.54280315960753,9.94037440752486,10.4533457488246,10.6756242436342,10.3125035259664,10.0263569294422,10.6515182747344,10.3571880457843,9.83758844312804,11.121390442258,9.50643364421287,10.5306077688556,9.89456492097156,10.8769686478273,10.6997138640732,10.4463894515138,11.3674663949944,11.2636985166634,10.4885826895992,10.6237984920371,11.2475665740765,10.9244526837414,11.2439132463067,10.0223168548811,10.8525507360949,10.3491631965313,9.76600834604888,11.4461353593959,10.2540105614926,8.93190977279495,11.0052287031733,8.79146922981468,10.6111022996052,11.042446989814,8.69427921071264,10.1287720945537,10.7344196189908,9.96286407317353,10.0318448294268,9.23687760304466,10.6209881451511,9.81924494255099,10.1160758313119,9.13417266827807,9.96126113113011,10.4530038258655,9.87386549888467,10.8905695286405,9.74858073712494,10.7826855904401,10.4247642632687,9.99372666384561,10.8804696671129,10.3005136184603,10.870359195411,10.3775078651899,9.42163368678651,10.9859238333291,9.92390448984238,9.06625639482055,9.83611095697681,10.6142392427242,10.454370694486,9.19022092178571,9.03287960025899,10.2249248625481,10.2596580865461,10.5271177638844,9.97607433127803,9.78301535436796,10.7888658735237,10.8995120524983,9.4162703317803,9.75705735182968,10.4850096999768,9.17424961116185,9.21479359481203,9.4601366549098,10.074986858408,10.5371517648372,10.5506909023784,9.68149273112477,10.4628083811424,9.64510919735765,10.3920532360595,10.5281183279084,10.413841080425,10.8789868624613,9.41601792411123,9.51158556646782,9.93286400143285,10.0465029411018,9.13685343648651,9.5099363731985,10.3485208546767,10.3278277870943,9.76703933173866,11.2233456698079,10.5748440566819,9.2712245282672,10.4155641475939,10.8013135708274,10.2707782878614,10.2362767832982,10.3619612419085,10.812580155044,9.37314978358886,9.07590039240464,10.0067598754962,9.83887955657196,10.1935210936574,9.44556292867673,9.064053054794,8.86940613276362,9.79564214862676,10.6209089891368,10.2131775879531,10.4269797699561,10.1595343674681,10.0903406425697,9.76031277053415,9.58277619265434,8.98971224582441,9.58580815826294,9.25762661836136,9.74123399749615,10.6313246402377,9.03526989838704,9.16029794056947,8.68565226731157,8.61799828237188,8.4171382863429
CD300A,10.5889529975415,11.5234282941132,9.9902917762303,11.0908460951498,10.5365351402955,9.80614623782249,9.86990027719287,12.6131848836073,10.6335663375341,11.4053751842034,10.3365353579606,10.3379749665289,11.0047594818252,9.78122656408493,10.3976759393889,8.99767206211686,10.0863127227239,10.8755318245069,12.4412032424535,10.5558509039573,10.251184272488,9.80125546432087,10.6406859121385,11.1472180705571,11.4733930825045,10.7313030052536,10.6171781427659,10.1084290860665,11.2107475019929,10.8049822583126,10.3833867692533,10.4606177523655,10.9157053678305,10.8757970972875,12.1577814419386,11.9247179775826,10.1084461537959,9.60957498194208,9.60375697357813,10.2226956929402,10.6606880089541,10.5072855867308,10.0830237566442,10.2485019680121,10.5588538224625,10.3624186869769,9.30117473327804,9.17604176955917,10.3548350568061,10.6265458521396,10.2371257320435,10.1371464743269,11.5845059253811,11.4280744132661,10.287733081731,10.2437976552576,10.8153330219556,10.8919421003572,10.4176401755276,10.7156364406813,9.92954674392518,9.93506390560245,8.9499274836487,11.5508046710646,11.2695066835859,8.17720978887929,11.0741073834504,9.54158860075119,10.4687145559172,11.1736322164617,8.54787451875855,9.95924031859301,10.5392852962789,8.33219020599527,10.3314376798366,8.92431667250124,11.0994159132701,9.41724700864986,11.0062408016023,7.83465958782662,9.77056182007269,10.6984226097262,9.4046011192217,11.4444341487273,8.87096238978903,10.9577122623107,10.3747528885102,10.0937569065891,10.996505304115,9.96288935133005,10.642864863314,10.4944925793655,9.51725490762193,10.3306551599021,9.71411832256965,8.9398612793665,9.96170308560874,10.6584851966082,11.1904613548484,9.02516956031429,9.40987077118076,10.2438515866033,11.1982507089881,10.8543276117944,9.8182244161794,10.1315827685437,10.3429923222321,10.6459612926389,8.78913579221083,9.36943285171613,10.5297985419369,9.35244135373518,9.12449154326395,9.21781651800703,9.9498427631165,10.1684768096386,10.7413386228034,9.10930269606981,10.3877887627664,9.06348093643649,10.5048802876803,9.65299068945462,11.0753639199311,11.4044411019512,8.76892094198372,10.2677387905428,9.93122968321734,9.21991309623061,8.96950692694792,9.61406627352763,10.7044992988827,10.2443505120206,9.17422270476367,10.2202235448183,10.0536136200301,8.96474020222898,11.586786595658,10.3933249869436,10.4359817560018,9.23239857985204,10.3760694982862,10.5436879014761,9.58135184839181,8.83104248509256,9.41769319692506,9.54212785370428,9.95307305124354,9.48262793087448,9.32606449835416,8.28522359161962,9.72097546621779,11.5331393624628,9.8170889935359,9.87080287007987,11.2899840659226,10.2498238268374,9.66026075829536,8.77100841744804,8.40934396802816,9.55695720645723,9.15413768913397,8.94060798023703,10.7799424663976,8.27136888256142,8.61756886546018,7.81446689227199,9.07941223165265,6.90290764582142
NFAM1,9.17151362782707,12.1454982237053,10.5792362549041,11.2949051916996,10.184135246339,8.45395862775826,10.1460909876509,12.217992638797,10.1481351336162,10.6312304427676,9.16349703538674,10.7776114994801,11.3388678887169,9.46350733787795,9.99408144823661,8.51508660218891,9.68356231282035,11.1541734378432,11.3310489327723,9.4671354838847,9.49194880653773,10.212402252929,9.93855276859733,10.5225577191462,10.4891265263584,10.3840949447124,9.1053472520206,9.77246779889606,9.71361338840057,10.3107471110813,10.161754436691,9.27052607235636,10.1505315293519,9.45155197166391,11.2982788639532,10.1011414531862,8.41568927728657,9.2156390255896,9.51282453609591,9.55989369603842,9.37241088839409,9.86095151577462,10.9714254499645,10.0960695389666,9.04457306765723,10.3860112505284,8.29493553720708,10.8231037076033,9.13375049923844,9.26466456875058,9.52634590672984,10.1056921110926,10.3957953955813,9.53943765068089,9.45803790517272,9.75622374305669,10.7826657623605,9.87115347718803,9.99600837384738,8.07825547945457,10.0487917106937,10.3467184778149,8.61182088577656,10.339219467926,9.19166738777212,7.65938192568256,9.83594501666762,7.92776953227381,9.90388013938919,10.3375461388968,8.38998423094366,9.66649437046561,10.5941612052577,8.25448128617886,10.302311738313,8.60777630815232,10.2921613165247,8.63869085948708,9.46246742181267,8.02841358444128,8.45946203496586,9.94120054622767,8.4083105561525,9.53213049355148,8.81808829225326,9.72937054132206,10.1387375345324,9.0062763321311,10.2384988751307,9.37183461787393,10.2208609502565,10.2472161399353,8.52359138702868,9.90977803451199,8.94666099167305,8.32047981186958,8.6031972813709,9.25791698170071,9.65536784006204,8.07054286716547,9.12121056161121,9.34201807203098,8.14580536230306,10.028375878534,8.77594550257663,9.01394225216136,10.1720010656284,8.98670997006004,8.48245328728708,8.72264627524422,9.35106875164359,8.73090952398666,8.42416219360674,8.85786072641894,9.52475575082854,10.5782804780916,10.1285833245898,8.61235810163539,8.78921696319405,8.42085844118501,9.52482231222078,9.05460391957219,9.85328126847821,9.6580767101631,8.50063663775898,7.99671251363817,8.81339956102836,8.7052567006869,8.63039653288869,9.20973717337689,9.44005511249262,9.17502525620316,8.92993712730287,10.5792924402445,9.46297641776886,8.60048331032744,9.05730435867984,9.86096030289046,9.02500930150886,8.85564001942944,9.52804040922879,10.3398976829985,8.55372843954861,8.76752865158499,9.48355046490756,9.82079103802014,9.15198998696727,8.43811368159199,8.4800893600349,7.98811500738722,9.04695111639486,9.11048645564584,9.93914220764427,9.86107142034307,8.31066310586187,8.89660185774494,9.11621188827014,9.26078735344455,8.68656784890005,8.82748412150908,8.2022184453661,8.46524651590313,10.3070090674631,7.48654783649618,8.49181771580151,7.50130075279598,8.10060784461082,10.1154654947568
MNDA,9.92433792825352,12.5641525114965,10.2911273864192,11.5053058182424,10.6739441483343,8.62030509472627,9.68825949094772,12.1798024134764,9.98435114382996,10.9001882191198,8.99435517095161,9.53420613669822,10.372178344636,7.67693266626856,10.1165192461215,8.34167007813988,9.24853030135701,10.0181614495253,12.2827330591961,9.19570342210884,9.69234489545549,9.25591683840995,9.78794057115462,10.4015994801558,9.94852750586093,9.96235904153179,8.64583812907205,9.69640102052763,10.2031553773687,9.8822453836409,9.38711904701342,9.26437222944027,9.60675157691081,10.2930565970423,11.290677890228,10.7034695508806,8.36094277061177,8.52504100145578,9.91898339508874,10.029321354031,9.24030431219542,9.27524231611901,8.83771017971293,8.97355958339934,9.08715869254233,9.71827644798864,8.94634951530134,9.72222629961506,7.94471743905487,9.45796869300637,10.0029398571006,9.94649903661539,10.7939823696536,10.4133003476625,9.89309953560712,9.56347796404317,10.6858737301979,10.2500295410016,10.1873499384078,10.5359855735626,9.74973853868643,8.62910467793578,8.22351480881647,10.854251704092,9.15469599125112,7.8069555201982,10.0121968432409,7.46836739913505,9.21531865383652,10.3652735928656,7.76130115640257,8.99837369529844,10.6923334610841,7.4934345462406,8.53920535026676,7.89575637466318,9.40727961219446,9.64765527288374,9.41711193061087,7.73139371923443,9.05862905209121,9.2689388257408,8.21098442842583,10.4895640494473,9.09100688999136,9.10878108334067,10.1303868912373,9.43757755160756,10.3409526774563,9.52933164988723,9.54157213915885,9.718212134433,8.25809253875961,10.1264268635225,9.24969487960743,8.27053718630416,8.56069689774595,9.72670667618909,10.0782114602124,8.20475970895843,8.00237601269012,10.0550845670718,10.146092177226,10.3433053988621,8.95683374065722,8.48291686305477,9.92365290128588,9.88612482696606,8.44345390444343,8.07185902365321,9.57709979100287,8.00395120532913,8.27347225012558,8.80091675252021,9.13236066885951,10.1766738121562,9.42306090685576,9.12263480985622,9.49288595708125,7.94569953327853,9.35163126481221,9.20366867001691,8.47564121283668,9.17828063143426,8.09848502488762,9.58078332294545,8.77728631553372,8.60120053243346,8.04597045874318,8.70452139472628,9.18977880919949,9.82999890548085,8.98058982908828,10.3560563187024,9.20039138919712,8.19911514612021,9.26270663584157,9.55410012202954,9.31143211953382,7.84960836923218,9.66430204004586,10.3595813437746,7.98306999804561,7.90407388681995,9.58798829301144,10.0502515285229,8.58059270411587,8.29554257135516,8.17490700622264,7.91193048101938,9.67095022833573,10.6525606428034,9.22334035946006,9.55782611598523,9.49060165534015,8.36166271070869,7.66059925066281,8.94161253777696,8.30070069488385,8.88852150675123,7.92059390838833,8.5348581899505,9.27239647277976,8.08404489638207,8.03286316865658,7.76417921331814,7.65586600143355,7.07013589256436
PLCG2,9.07580683917035,11.3898204012856,9.71553065373016,10.1836520675277,10.2988523168415,8.50837333985158,9.66143653085918,10.9306752816068,9.59794244981471,10.2109414423254,8.40872836762629,9.79239297329904,9.98090825565449,8.28745351259029,9.74408583145576,8.20025192506843,9.59118943608315,9.32885387903293,11.4089351430872,9.49165496354512,9.55544426042375,9.80822000252216,9.50220588221669,10.6325874962842,10.1917279080169,10.0440347612118,8.77833996331571,9.60331823019869,8.97497285320813,9.34772067389197,9.40998163078552,9.30290771743726,9.63678158648898,9.66990675633666,10.6236544611548,9.83862286564136,8.63222012682251,8.44466252527872,9.74249776476448,9.69045320964145,8.93808956523682,8.85177304642515,8.94945135053881,9.40239894958143,9.0101999283732,9.93652473107107,8.59875534804908,9.50122914767302,8.50960635613039,9.8975850764937,9.62808736909371,9.89461223827972,10.8767775331387,9.86187070660219,9.17019571110875,9.46512211234547,10.0098314850775,10.2656579664413,10.0646885802965,8.91318498465233,9.76234631334884,8.87873755694973,8.80538136044234,10.5724382175055,8.97325255397816,7.79240669988305,9.93286708227917,7.3910853166374,9.70808138634876,10.0830256501532,7.77812120400371,8.63576940731827,10.1378257727672,8.45288155164272,8.77297483801938,8.75242051446112,9.51131968754384,9.13826746985464,8.94822995279084,7.95164205839861,8.83942804502349,10.129492957853,8.15362343672453,9.28508951176801,8.98321854304815,9.59860170013999,9.80262687607413,9.1067931186748,9.48363461936141,9.30169485469617,9.93235332472373,9.3766726736194,8.61489295268343,9.99524540370354,8.99408431126536,8.43810219829034,8.93195815137743,9.62772820916767,9.64034823953955,8.21273594262117,8.57343047507209,9.03241018971734,9.5410203138778,9.16011283754622,8.692678605576,9.4396842042511,10.0230335710582,9.3891497113984,8.06978304856552,8.86900561107422,8.95182451832886,8.17153240765411,8.37898291505117,8.93262246207487,9.59306952771862,9.90347219021806,9.25233405525049,9.15326849698083,9.36905039619776,8.52487114432354,9.01529464941492,9.21328862334273,9.54815904508794,9.19789143740659,8.55727023875222,8.39569998226449,8.70604083585777,9.23831814851786,8.21446445400395,8.56068693351931,9.34432767085858,9.1147553295222,9.19816865562717,9.60818310132916,8.73772264273045,8.75470235246648,8.81736805347696,9.47971272000645,9.37234025056782,9.00437822911934,9.6314288250865,10.0734787091444,8.49828769288581,8.12028384093036,9.45340645108117,9.17002930600396,8.60102169784828,8.59155448441895,8.27860884916966,8.29716044338205,9.45311430958842,9.93971149756722,9.20572235926214,9.46656536670441,8.54182889808679,8.91505989410499,9.02753978273888,9.34287783960253,8.5206163175679,8.35511512628151,8.13911360943803,8.45902835282466,9.83354407246171,7.96954330211057,8.10099070722209,7.78955347067245,7.69101659020845,7.73404322397566
